location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
530,10,DE,Delaware,Quarantine,1,1,,,,,,20200329,20200330,20200607,20200601,20200601,,,"Seventh modification of State of Emergnecy, any individual entering the state must immediately self-quarantine for 14 days. Extended to 20200607 https://governor.delaware.gov/health-soe/second-extension-declaration-of-a-state-of-emergency/  Eases quarantine requirements starting 20200601, allowing people commuting to Delaware for any open businesses to not require quarantine https://governor.delaware.gov/wp-content/uploads/sites/24/2020/05/Nineteenth-Modification-to-State-of-Emergency-May-22-2020.pdf  Formally ended quarantine mandate on 20200601 https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/",https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Seventh-Modification-to-State-of-Emergency-03292020.pdf,20200606,Added DateEnded of 20200601
530,10,DE,Delaware,GathRestrict,1,1,10,10,10,10,,20200401,20200402,20200601,20200520,,,,Ninth modification to state of emergency declaration.  Extended to 20200601 https://governor.delaware.gov/health-soe/second-extension-declaration-of-a-state-of-emergency/ Eased to exclude religious gatherings on 20200520 https://governor.delaware.gov/health-soe/eighteenth-state-of-emergency/. ,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/04/Ninth-Modification-to-State-of-Emergency-04012020-1.pdf,20200807,Updated DateExpiry to 20200601
530,10,DE,Delaware,PublicMask,1,1,,,,,Mandate3,20200425,20200428,,,,,,"Mandatory face coverings, (quote) All individuals must wear a face covering, except where doing so would inhibit that individuals health or where the individual is under two years of age (quote). Applies to riding public transportation or in other types of vehicles (taxis, private car service, ride sharing), customer of any businesses (including, but not limited to, grocery stores, convenience stores, supermarkets, laundromats, and restaurants, both inside the business and when waiting in line outside), when obstaining services from a healthcare provider, when they are in an outdoor public area if maintaining social distancing is not possible, and when they are in any public area and are feeling sick, coughing, or sneezing. Coded as a PublicMaskLevel Mandate3 as it requires mask wearing in any business and outdoor public spaces. Extension on 20200805 https://governor.delaware.gov/health-soe/fifth-extension-declaration-of-a-state-of-emergency/ Extension on 20200903 https://governor.delaware.gov/health-soe/twenty-seventh-modification-state-of-emergency-declaration/",https://governor.delaware.gov/health-soe/thirteenth-state-of-emergency/,20200904,Updated PolicyCodingNotes
530,10,DE,Delaware,GathRestrict,1,1,10,10,,,,20200518,20200520,,20200601,,,,Eighteenth modification of state emergency includes and easing restrictions for houses of worship. These places (quote) may conduct in-person services or activities at which attendance may reach a maximum of 30 pct of stated fire occupancy requirements (quote).,https://governor.delaware.gov/health-soe/eighteenth-state-of-emergency/,20200918,
530,10,DE,Delaware,GathRestrict,1,1,10,250,,,,20200531,20200601,,20200615,,,,"All persons are prohibited from gathering indoors or in partially enclosed spaces in groups of ten (10) or more people until after June 15, 2020. Gatherings up to 250 are permitted in unenclosed outdoor spaces, or tents if protocols are followed, for outdoor events. Lists detailed requirements for hosting an event up to 250 people (i.e., following distancing guidelines, must wear face coverings)",https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/,20200807,Added DateEased of 20200615
530,10,DE,Delaware,StayAtHome,0,0,,,,,,20200531,20200601,,,,,,Recommends vulnerable individuals to continue staying home. Extension on 20200619 https://governor.delaware.gov/health-soe/twenty-second-state-of-emergency/ Extension on 20200805 https://governor.delaware.gov/health-soe/fifth-extension-declaration-of-a-state-of-emergency/ Extension on 20200903 https://governor.delaware.gov/health-soe/twenty-seventh-modification-state-of-emergency-declaration/,https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/,20200904,Updated PolicyCodingNotes
530,10,DE,Delaware,GathRestrict,1,1,250,250,,,,20200614,20200615,,,,,,"Eases restriction of gatherings of 10 to 250 in indoor settings, limiting gatherings up to 250 for indoors and outdoors. Extended on 20200805: https://governor.delaware.gov/health-soe/fifth-extension-declaration-of-a-state-of-emergency/ Extension on 20200903 https://governor.delaware.gov/health-soe/twenty-seventh-modification-state-of-emergency-declaration/",https://governor.delaware.gov/health-soe/twenty-first-state-of-emergency/,20200904,Updated PolicyCodingNotes
531,11,DC,District of Columbia,EmergDec,1,1,,,,,,20200311,20200311,20201010,,,,,"Emergency Declaration/Public Health Emergency. On 20200415, mayor ordered extension through 20200515. Extended to 20200725: https://coronavirus.dc.gov/sites/default/files/dc/sites/coronavirus/page_content/attachments/MO2020-067.pdf Extended to 20201010 https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-079%20Extension%20of%20the%20Public%20Emergency%20.pdf",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/MO.DeclarationofPublicEmergency03.11.20.pdf,20200722,Updated DateExpiry to 20201010
531,11,DC,District of Columbia,GathRestrict,1,1,250,250,250,250,,20200313,20200313,20200711,,,,,"Originally issued from state health department, Prohibits all gatherings of more than 250, order in effect for 120 days.",https://coronavirus.dc.gov/sites/default/files/dc/sites/coronavirus/release_content/attachments/DOH_Rulemaking_Mass-Gatherings.pdf,20200803,Updated entry to new gathering system and added numeric variables
531,11,DC,District of Columbia,BarRestrict,1,1,,,,,,20200316,20200316,20201010,20200529,,,,"Limited operations for taverns - no table seating, can only do delivery and grab-and-go. On 20200320, mayor ordered extension of this executive order. On 20200529 under Phase 1 taverns and nightclubs that have food service through Alcoholic Beverage Regulation Administration approval can offer outdoor dining under strict guidelines https://coronavirus.dc.gov/sites/default/files/dc/sites/coronavirus/page_content/attachments/MO2020-067.pdf On 20200619 the restrictions on bars were extended https://coronavirus.dc.gov/phasetwo Extended to 20201009 https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-079%20Extension%20of%20the%20Public%20Emergency%20.pdf",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/publication/attachments/MO-Prohibition-on-Mass-Gatherings-During-Public-Health-Emergency.pdf,20200722,Updated DateExpiry to 20201009
531,11,DC,District of Columbia,GathRestrict,1,1,50,50,50,50,,20200316,20200316,20200425,,,,,"On 20200320, mayor ordered extension of this executive order",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/publication/attachments/MO-Prohibition-on-Mass-Gatherings-During-Public-Health-Emergency.pdf,20200918,Updated DateExpiry to 20200425
531,11,DC,District of Columbia,GathRestrict,1,0,10,10,10,10,,20200316,20200316,20200425,,,,,Prohibits organizations which target people over sixty or in high risk groups from having gatherings larger than ten. Extended to 20200425: https://mayor.dc.gov/sites/default/files/u23/Mayor%60s%20Order%202020-51.pdf,https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/publication/attachments/MO-Prohibition-on-Mass-Gatherings-During-Public-Health-Emergency.pdf,20200807,
531,11,DC,District of Columbia,RestaurantRestrict,1,1,,,,,,20200316,20200316,20201010,20200529,,,,"Limited operations: restaurants, taverns - no table seating, can only do delivery and grab-and-go. On 20200320, mayor ordered extension of this executive order. Extended to 20201010 https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-079%20Extension%20of%20the%20Public%20Emergency%20.pdf",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/publication/attachments/MO-Prohibition-on-Mass-Gatherings-During-Public-Health-Emergency.pdf,20200722,Updated DateExpiry to 20201010
531,11,DC,District of Columbia,SchoolClose,1,1,,,,,,20200316,20200316,20201106,20200622,,20200730,,"Schools closed March 16 to April 24, spring break cancelled. Eased during Phase 2 of reopening. School buildings can open under certain guidelines. Extended to 20201009 https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-079%20Extension%20of%20the%20Public%20Emergency%20.pdf. DC mandates remote education until at least 20201106 on 20200730: https://mayor.dc.gov/sites/default/files/dc/sites/coronavirus/page_content/attachments/School-Year-20-21-Presentation_07-30-20.pdf ",https://dcps.dc.gov/node/1032672,20200826,
531,11,DC,District of Columbia,OtherBusinessClose,1,1,,,,,,20200316,20200317,20201010,20200622,,,,"Closure required: nightclubs, health clubs, spas, massage establishments, theaters. On 20200320, mayor ordered extension of this executive order Extended to 20201009 https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-079%20Extension%20of%20the%20Public%20Emergency%20.pdf",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/publication/attachments/MO-Prohibition-on-Mass-Gatherings-During-Public-Health-Emergency.pdf,20200722,Updated DateExpiry to 20201010
531,11,DC,District of Columbia,GathRestrict,1,1,10,10,10,10,,20200324,20200324,20200724,20200622,,,,Restriction on gatherings of 10 or more. Eased starting 20200622 as part of Phase 2: https://coronavirus.dc.gov/phasetwo,https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-053%20Closure%20of%20Non-Essential%20Businesses%20and%20Prohibiti....pdf,20200807,Updated DateExpiry to 20200724
531,11,DC,District of Columbia,NEBusinessClose,1,1,,,,,,20200324,20200325,20201010,20200529,,,,"Issued 20200324, in effect at 10 pm on 20200325 Extended to 20201010 https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-079%20Extension%20of%20the%20Public%20Emergency%20.pdf",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-053%20Closure%20of%20Non-Essential%20Businesses%20and%20Prohibiti....pdf,20200722,Updated DateExpiry to 20201010
531,11,DC,District of Columbia,StayAtHome,1,1,,,,,,20200330,20200401,20200609,,20200529,,,"(quote) All individuals living in Washington, DC, are order to stay at their place of residence, except as specified in this order (quote)",https://coronavirus.dc.gov/stayhome,20200918,Updated DateExpiry to 20200609
531,11,DC,District of Columbia,PublicMask,1,1,,,,,Mandate1,20200415,20200417,20200609,,,,,"People using ride share programs, taxis, or other private transportation vehicles are required to wear masks or face coverings. Also recommends wearing masks on public transportation. Coded as Mandate1 for PublicMaskLevel as it is a mandate one specific arena for the public (i.e., ride-share, taxis, and private transportation). On 20200513, expands mandate to cover all types of transportation, but still coded to Mandate1 for only applying to a specific sector: https://coronavirus.dc.gov/sites/default/files/dc/sites/coronavirus/page_content/attachments/Mayors-Order-2020-066-Extensions-of-Public-Emergency-and-Public-Health.pdf",https://coronavirus.dc.gov/sites/default/files/dc/sites/coronavirus/page_content/attachments/MO2020-067.pdf,20200712,"Updated DateExpiry to 20200609, removed DateEased, added Mandate1 to PublicMaskLevel, updated PolicyCodingNotes"
531,11,DC,District of Columbia,PublicMask,1,1,,,,,Mandate2,20200529,20200529,20200725,20200622,,,,"(quote) DOH guidance relating to masks must be followed (quote), thus making the following guidelines for mask use mandatory: masks and face coverings for the general public, indicating that the general public should wear a cloth face covering when taking care of people with suspected or confirmed COVID-19, entering a healthcare providers office, entering a public setting where social distancing is difficult to maintain (e.g., grocery store pharmacy), or if you are having respiratory symptoms. Also expands the mask mandate for wearing face coverings on transportation. Coded as Mandate2. because it does not expressly require masks or facial coverings across all public settings (indoor and outdoor), and due to its less than direct mandate approach (i.e., must follow guidance from DOH) versus expressly mandating masks. On 20200622, eased to a recommendation with Phase 2: https://coronavirus.dc.gov/phasetwo",https://coronavirus.dc.gov/sites/default/files/dc/sites/coronavirus/page_content/attachments/MO2020-067.pdf,20200712,
531,11,DC,District of Columbia,GathRestrict,1,1,50,50,100,100,,20200619,20200622,20201010,,,,,"Establishes eased gathering rule for religious groups. (quote) Places of worship may operate with expanded capacity limits. In no event shall attendance at any service exceed fifty percent (50%) of the capacity of the facility or one hundred (100) persons, whichever is fewer (quote). Also eases the overall restriction for nonreligious gatherings from 10 to 50 - both indoor and outdoor. (quote) The prohibition on large gatherings of more than ten (10) individuals, in force since March 24, 2020 (Mayors Order 2020-053), is repealed and replaced by a prohibition on mass gatherings of over fifty (50) persons (quote)",https://coronavirus.dc.gov/phasetwo,20200803,Updated entry to new gathering system and added numeric variables
531,11,DC,District of Columbia,PublicMask,1,1,,,,,Mandate1,20200619,20200622,,,,,,"Eases mask policy to a recommendation for the broader public, while still requiring masks to be worn by customers upon entering or waiting in line to enter essential businesses such as grocery stores and pharmacies. Coded to Mandate1 for PublicMaskLevel as it applies to limited settings.",https://coronavirus.dc.gov/phasetwo,20200717,
531,11,DC,District of Columbia,PublicMask,1,1,,,,,Mandate3,20200722,20200722,20201010,,,,,"Mask requirement applies whether in an indoor space, such as the common areas of apartments, condos and cooperatives, or businesses or other establishments open to the public, or public transportation, or in a public outdoor space where maintaining a six-foot social distance is not always possible. Exemptions include for individuals under the age of 2 yeras old, due to medical conditions or disabilities, etc. Coded as Mandate3 as it applies to both indoor and outdoor settings.",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/Mayor%27s%20Order%202020-080%20Wearing%20Masks%20in%20DC%20to%20Prevent%20COVID19.pdf,20200722,Updated DateExpiry to 20201010
