location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,Curfew,CurfewStart,CurfewEnd,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,BusinessRestrictLevel,SchoolRestrictLevel,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes,ReReviewed
538,19,IA,Iowa,OtherBusinessClose,1,1,0,,,,,,,FullClose,,,20200326,20200327,20200516,20200501,,,,"Expands closures to include a list of non-essential retail establishments (e.g., bookstores, clothing stores, shoe stores, florists, furniture and home furnishing stores, cosmetic stores, florists). Initial easing occurred on 20200501 for most counties: https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf All non-essential retail was permitted to re-open by 20200515: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.13.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.26.pdf,20201111,Updated full entry,1
538,19,IA,Iowa,SchoolClose,1,1,0,,,,,,,,NoInPerson,,20200402,20200403,,,20200601,,,Closes all public and nonpublic schools. Extended to the end of the academic year on 20200427 https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf  Ended on 20200601 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.26%20%281%29.pdf,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,20201111,Added SchoolRestrictLevel,1
538,19,IA,Iowa,OtherBusinessClose,1,1,0,,,,,,,FullClose,,,20200406,20200407,20200618,20200501,,,,"Expands businesses required to close, including enclosed malls, tobacco and vaping stores, toy and entertainment stories, social and fraternal clubs, amusement venues, museums libraries aquariums and zoos, race tracks, skating rinks, playgrounds, campgrounds, and door-to-door sales. Began easing with eased restrictions on campgrounds, malls, libraries, and other businesses on 20200501. At least some of these businesses remained closed until 20200612: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.06.10.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.04.06.pdf,20201111,,1
538,19,IA,Iowa,GathRestrict,1,1,0,,,10,10,,,,,,20200427,20200501,20200601,20200601,,,,"Eases gathering restrictions, now exempting spiritual and religious gatherings from gathering restriction of up to 10 people for other types of gatherings.",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,20201111,"Updated DateIssued, DateEnacted, PolicyCodingNotes, and PolicySource",1
538,19,IA,Iowa,OtherBusinessClose,1,0,0,,,,,,,IndoorAllowed,,,20200427,20200501,20200516,,,,,"Allows re-opening of fitness centers, malls, libraries, race tracks, and other retail establishments if they follow requirements laid out in the EO (e.g., 50 percent capacity, adherence to social distancing, and hygiene and public health measures). Effective at 5 am on 20200501 until 20200516. Applicable to all counties except for 22 listed in EO): Adair, Adams, Appanoose, Audubon, Boone, Buchanan, Buena Vista, Butler, Calhoun, Carroll, Cass, Cedar, Cerro Gordo, Cherokee, Chickasaw, Clarke, Clay, Clayton, Clinton, Crawford, Davis, Decatur, Delaware, Dickinson, Emmet, Floyd, Franklin, Fremont, Greene, Grundy, Guthrie, Hamilton, Hancock, Hardin, Harrison, Howard, Humboldt, Ida, Jackson, Jefferson, Jones, Keokuk, Kossuth, Lee, Lucas, Lyon, Madison, Mahaska, Marion, Mills, Mitchell, Monona, Monroe, Montgomery, O'Brien, Osceola, Page, Palo Alto, Plymouth, Pocahontas, Pottawattamie, Ringgold, Sac, Shelby, Sioux, Story, Taylor, Union, Van Buren, Wapello, Warren, Wayne, Webster, Winnebago, Winneshiek, Worth, Wright",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,20201111,,1
538,19,IA,Iowa,RestaurantRestrict,1,0,0,,,,,,,IndoorAllowed,,,20200427,20200501,20200516,,,,,"Allows restaurants to serve food for on-premises consumption if venues comply with the following: limit number of customers to 50 percent capacity, no group of customers can be more than 6 people and have to be at least 6 ft apart, no self-service food, and public health measures by the Iowa DOH. Effective at 5 am on 20200501 until 20200516.  Applies to the following counties: Adair, Adams, Appanoose, Audubon, Boone, Buchanan, Buena Vista, Butler, Calhoun, Carroll, Cass, Cedar, Cerro Gordo, Cherokee, Chickasaw, Clarke, Clay, Clayton, Clinton, Crawford, Davis, Decatur, Delaware, Dickinson, Emmet, Floyd, Franklin, Fremont, Greene, Grundy, Guthrie, Hamilton, Hancock, Hardin, Harrison, Howard, Humboldt, Ida, Jackson, Jefferson, Jones, Keokuk, Kossuth, Lee, Lucas, Lyon, Madison, Mahaska, Marion, Mills, Mitchell, Monona, Monroe, Montgomery, O'Brien, Osceola, Page, Palo Alto, Plymouth, Pocahontas, Pottawattamie, Ringgold, Sac, Shelby, Sioux, Story, Taylor, Union, Van Buren, Wapello, Warren, Wayne, Webster, Winnebago, Winneshiek, Worth, Wright",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,20201111,,1
538,19,IA,Iowa,StayAtHome,0,0,0,,,,,,,,,,20200427,20200501,20210109,,,,,Strongly encourages all vulnerable Iowans (ie those with pre-existing medical conditions and those older than 65) to limit activities outside of their home. Extended to 20201019: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.09.18.pdf. Extended to 20201116: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.10.16.pdf. Extended to 20201211: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.10.pdf. Extended to 20210109: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf.,https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,20201211,Updated DateExpiry and PolicyCodingNotes,1
538,19,IA,Iowa,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20200506,20200508,20210109,20200612,,,,"Eases previous restrictions for remaining 22 counties, joining the statewide eased restrictions on malls and other retail establishments (i.e., up to 50 pct capacity). Note that for the 22 counties, fitness centers and gyms can only re-open for one person at a time and other businesses do not appear to be open yet. Joining this policies at present since retail accounts for the vast majority of these types of businesses - will ease this entry as needed as more restrictions are reduced. From the prior entry: allows re-opening of fitness centers, malls, libraries, race tracks, and other retail establishments if they follow requirements laid out in the EO (e.g., 50 percent capacity, adherence to social distancing, and hygiene and public health measures). Further eased on 20200615, no longer having capacity limits but must maintain physical distancing. Extended to 20201211: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf. Extended to 20201217: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf.. Extended to 20210109 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.16.pdf",https://governor.iowa.gov/sites/default/files/documents/Proclamation%20of%20Disaster%20Emergency%20-%202020.05.06.pdf,20201219,Updated DateExpiry and PolicyCodingNotes,1
538,19,IA,Iowa,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20200513,20200515,20210109,20200612,,,,"Eases restrictions on close-contact personal care services (eg, salons, barbershops, tattoo establishments, massage therapy) conditional on being at no more than 50 percent capacity, being appointment only, practicing social distancing, other safety protocols recommended by department of public health. Further eased on 20200615, no longer having capacity limits but must maintain physical distancing. Extended to 20201211: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf. Extended to 20201217: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf. Extended to 20210109 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.16.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.13.pdf,20201219,Updated DateExpiry and PolicyCodingNotes,1
538,19,IA,Iowa,RestaurantRestrict,1,1,0,,,,,,,IndoorAllowed,,,20200513,20200515,20210109,20200612,,,,"Eases restaurant restrictions for 22 counties, joining the rest of the state with the same eased restaurant restrictions: restaurants to serve food for on-premises consumption if venues comply with the following: limit number of customers to 50 percent capacity, no group of customers can be more than 6 people and have to be at least 6 ft apart, no self-service food, and public health measures by the Iowa DOH. Further eased on 20200612, removing capacity limits but still requiring at least 6 ft distancing between groups, only seated service: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.06.10.pdf Extended to 20201201: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.10.pdf Extended to 20201211, though requiring restaurants to close from 10 pm to 6 am: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf. Extended to 20201217 and requires no on-site food or drink service between 10pm and 4am: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf. Extends restaurant restrictions, allowing them to reopen for normal business hours. Must follow physical distance (at least 6 ft) between each group and individual dining and broader social distancing, hygiene, and public health measures. Maximum group size of 8 per group. Masks are required for patrons when not seated. https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.16.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.13.pdf,20201222,updated PolicyCodingNotes,1
538,19,IA,Iowa,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20200520,20200522,20201217,20200612,,,,"Eases restrictions on movie theaters, allowing them to resume if at 50 percent capacity, social distancing, no self service of food or beverages. Also eases restrictions on pools for lap siwmming and swimming lessons if they follow social distancing, hygiene practices, and public health measures. Beyond these limited purposes, (quote) all swimming pools and spas, wading pools, ater slides, wave pools, spray pads, and bath houses...shall continue to be closed (quote). On 20200612, further eases restrictions, removing capacity limits but still requiring at least 6 ft of distancing: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.06.10.pdf Extended to 20201211: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf. Extended to 20201217: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf.",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.20.pdf,20201211,Updated DateExpiry and PolicyCodingNotes,1
538,19,IA,Iowa,BarRestrict,1,1,0,,,,,,,IndoorAllowed,,,20200526,20200528,20210109,20200612,,,,"Eases bar restrictions, permitting them to re-open as long they maintain no more than 50 pct capacity, party size must not exceed 10 per group, social distancing of at least 6 ft between each group, and all patrons must be seated. Further eased on 20200612, only requiring 6 ft distancing: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.06.10.pdf Extended to 20201201: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.10.pdf Extended to 20201211, though requiring restaurants to close from 10 pm to 6 am: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf. Extended to 20201217 and requires no on-site food or drink service between 10pm and 4am: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf. Extends bar restrictions, allowing them to reopen for normal business hours. Must follow physical distance (at least 6 ft) between each group and individual dining and broader social distancing, hygiene, and public health measures. Maximum group size of 8 per group. Masks are required for patrons when not seated. https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.16.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.26%20%281%29.pdf,20201222,updated PolicyCodingNotes,1
538,19,IA,Iowa,GathRestrict,1,1,0,,,,,,,,,,20200526,20200601,20201116,,,,,"No longer prohibits large gatherings of any kind, but social distancing must be in place. Clarifies that the following are all permitted: social, community, recreational, leisure, or sporting gathering or event, including but not limited to a parade, festival, farmers market, auction, convention, or fundraiser, Non school sporting and recreational events, Spiritual and religious gatherings. No numerical rule in place.   Extended to 20201116: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.10.16.pdf.",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.07.24%20%282%29.pdf,20201021,Added DateExpiry to PolicyCodingNotes,1
538,19,IA,Iowa,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20200526,20200601,20210109,20200612,,,,"Eases restrictions such that the following businesses can re-open if they follow specified requirements (eg, 50 maximum capacity, proper social distancing, and public health measures): outdoor performance venues, casinos, places of amusements (eg bingo hall, bowling alleys, pool hall, arcade, and amusement parks), skating rinks and skate parks, outdoor playgrounds. Effective 1201 am on 20200601 to 1159 pm on 20200617, so coded to 20200618. On 20200612, further eases restrictions, removing capacity limits but still requiring at least 6 ft of distancing: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.06.10.pdf Extended to 20201211: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf. Extended to 20201217: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf. Extended to 20210109 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.16.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.05.26%20%281%29.pdf,20201219,Updated DateExpiry and PolicyCodingNotes,1
538,19,IA,Iowa,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20200610,20200612,20210109,,,,,"Eases restrictions on the following, allowing them to reopen as long as they follow physical distancing requirements (at least 6 ft distancing) and then reasonable health and safety measures: indoor theaters and performance venues with live performances, indoor playgrounds. Extended to 20201211, though indoor playgrounds must close from 10 pm to 6 am: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.11.16.pdf. Extended to 20201217 and requires no on-site food or drink service between 10pm and 4am: https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.09.pdf. Extended to 20210109 https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.12.16.pdf",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.06.10.pdf,20201219,Updated DateExpiry and PolicyCodingNotes,1
