PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
LA0004,541,22,LA,Louisiana,SchoolClose,1,1,1,1,20200313,20200313,20200413,,,,,,,"Public school closure, expiry date originally 20200413. ",https://gov.louisiana.gov/assets/ExecutiveOrders/27-JBE-2020-COVID-19.pdf,Louisiana0002,20200513,Reverted to original expiry,https://gov.louisiana.gov/index.cfm/newsroom/category/13,
LA0005,541,22,LA,Louisiana,GathRestrict50,1,1,1,1,20200316,20200317,20200413,,,LA0002,,,,"Issued on the 16th, into effect at midnight on the 17th. ",https://gov.louisiana.gov/assets/ExecutiveOrders/JBE-EO-30.pdf,Louisiana0003,20200513,"Reverted to original expiry, added PID LA0002 as expanded",https://gov.louisiana.gov/index.cfm/newsroom/category/14,
LA0015,541,22,LA,Louisiana,GathRestrictAny,1,1,1,1,20200316,20200317,20200413,,,LA0003,,,,"Issued on the 16th, into effect at midnight on the 17th. ",https://gov.louisiana.gov/assets/ExecutiveOrders/JBE-EO-30.pdf,Louisiana0003,20200513,,,
LA0006,541,22,LA,Louisiana,OtherBusinessClose,1,1,1,1,20200316,20200317,20200413,,,,,,,"Statewide closure required: bars, gyms, movie theaters, casinos. ",https://gov.louisiana.gov/assets/ExecutiveOrders/JBE-EO-30.pdf,Louisiana0003,20200513,Reverted to original expiry,https://gov.louisiana.gov/index.cfm/newsroom/category/15,
LA0007,541,22,LA,Louisiana,RestaurantRestrict,1,1,1,1,20200316,20200317,20200413,,,,,,,"Limited operations required (only can do take-out, drive-thru, delivery): restaurants, cafes, coffee shops, expiry date originally 20200413.",https://gov.louisiana.gov/assets/ExecutiveOrders/JBE-EO-30.pdf,Louisiana0003,20200513,Reverted to original expiry,https://gov.louisiana.gov/index.cfm/newsroom/category/16,
LA0008,541,22,LA,Louisiana,GathRestrict10,1,1,1,1,20200322,20200323,20200413,,,LA0005,,,,"(quote) In an effort to reduce and limit the spread of COVID-1 9 in Louisiana, and to preserve the health and safety of all members of the public, all gatherings of 10 people or more shall be postponed or cancelled. (quote) ",https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,Louisiana0004,20200513,Reverted to original expiry,https://gov.louisiana.gov/index.cfm/newsroom/category/17,
LA0016,541,22,LA,Louisiana,GathRestrictAny,1,1,1,1,20200322,20200323,20200413,,,LA0015,,,,,https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,Louisiana0004,20200513,,,
LA0009,541,22,LA,Louisiana,NEBusinessClose,1,1,1,1,20200322,20200323,20200413,,,LA0006,,,,"Non-essential businesses closed on 20200322. See Section 3C for list of essential businesses to remain open. Expressly closes the following businesses as well: places of public amusement, all personal care and grooming businesses, and all malls. ",https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,Louisiana0004,20200515,Added PID LA0006 under Expands,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0010,541,22,LA,Louisiana,StayAtHome,1,1,1,1,20200322,20200323,20200413,,,,,,,(quote) General stay-at-home order (quote). Effective at 5 pm on 20200323.,https://gov.louisiana.gov/assets/Proclamations/2020/JBE-33-2020.pdf,Louisiana0004,20200513,Reverted to original expiry,https://gov.louisiana.gov/index.cfm/newsroom/category/19,
LA0012,541,22,LA,Louisiana,EmergDec,1,1,1,1,20200402,20200402,20200430,,LA0001,,,,,Emergency proclamation 41 extends prior COVID orders to 20200430,https://gov.louisiana.gov/assets/Proclamations/2020/modified/41-JBE-2020-Public-Health-Emergency.pdf,Louisiana0005,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/21,
LA0014,541,22,LA,Louisiana,GathRestrict10,1,1,1,1,20200402,20200402,20200430,,LA0008,,,,,Emergency proclamation 41 extends prior COVID orders to 20200430,https://gov.louisiana.gov/assets/Proclamations/2020/modified/41-JBE-2020-Public-Health-Emergency.pdf,Louisiana0005,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/23,
LA0017,541,22,LA,Louisiana,GathRestrictAny,1,1,1,1,20200402,20200402,20200430,,LA0016,,,,,Emergency proclamation 41 extends prior COVID orders to 20200430,https://gov.louisiana.gov/assets/Proclamations/2020/modified/41-JBE-2020-Public-Health-Emergency.pdf,Louisiana0005,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/24,
LA0018,541,22,LA,Louisiana,NEBusinessClose,1,1,1,1,20200402,20200402,20200430,,LA0009,,,,,Emergency proclamation 41 extends prior COVID orders to 20200430,https://gov.louisiana.gov/assets/Proclamations/2020/modified/41-JBE-2020-Public-Health-Emergency.pdf,Louisiana0005,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/25,
LA0019,541,22,LA,Louisiana,RestaurantRestrict,1,1,1,1,20200402,20200402,20200430,,LA0007,,,,,Emergency proclamation 41 extends prior COVID orders to 20200430,https://gov.louisiana.gov/assets/Proclamations/2020/modified/41-JBE-2020-Public-Health-Emergency.pdf,Louisiana0005,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/26,
LA0020,541,22,LA,Louisiana,SchoolClose,1,1,1,1,20200402,20200402,20200430,,LA0004,,,,,"See section 6 - (quote) All public schools in the State of Louisiana shall continue to close facilities to students until April 30, 2020. (quote) ",https://gov.louisiana.gov/assets/Proclamations/2020/modified/41-JBE-2020-Public-Health-Emergency.pdf,Louisiana0005,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/27,
LA0013,541,22,LA,Louisiana,StayAtHome,1,1,1,1,20200402,20200402,20200430,,LA0010,,,,,Emergency proclamation 41 extends prior COVID orders to 20200430,https://gov.louisiana.gov/assets/Proclamations/2020/modified/41-JBE-2020-Public-Health-Emergency.pdf,Louisiana0005,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/22,
LA0029,541,22,LA,Louisiana,SchoolClose,1,1,1,1,20200415,20200415,,,LA0020,,,,,All public school systems in Louisiana shall close facilities to students for the duration of the 2019-2020 academic year,https://gov.louisiana.gov/assets/Proclamations/2020/47-JBE-2020-State-of-Emergency-Elementary-and-Secondary-Education.pdf,Louisiana0009,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0028,541,22,LA,Louisiana,PublicMask,0,1,1,1,20200427,20200427,,,,,,,,(quote) both the CDC and the Louisiana Department of Health strongly urge everyone to wear masks when in public. (quote) ,https://gov.louisiana.gov/home-order-extended-may15/,Louisiana0007,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/35,
LA0026,541,22,LA,Louisiana,BusinessHealthSafety,1,1,1,1,20200430,20200501,20200515,,,,,,,Regulation for businesses and restaurants that reopen found in Section 2E - (quote) All businesses shall require that any owner or employee having interaction or contact with the public shall wear a mask or a face covering. (quote) ,https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/33,
LA0021,541,22,LA,Louisiana,EmergDec,1,1,1,1,20200430,20200501,20200515,,LA0012,,,,,"Emergency Proclamation 52 extends prior COVID orders to 20200515, but provides for some easing of restaurant restrictions. ",https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/28,
LA0023,541,22,LA,Louisiana,GathRestrict10,1,1,1,1,20200430,20200501,20200515,,LA0014,,,,,"Emergency Proclamation 52 extends prior COVID orders to 20200515, but provides for some easing of restaurant restrictions. ",https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/30,
LA0024,541,22,LA,Louisiana,GathRestrictAny,1,1,1,1,20200430,20200501,20200515,,LA0017,,,,,"Emergency Proclamation 52 extends prior COVID orders to 20200515, but provides for some easing of restaurant restrictions. ",https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/31,
LA0031,541,22,LA,Louisiana,NEBusinessClose,1,1,1,1,20200430,20200501,20200515,,LA0018,,,,,"Emergency Proclamation 52 extends prior COVID orders to 20200515, but provides for some easing of restaurant restrictions. ",https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0025,541,22,LA,Louisiana,RestaurantRestrict,1,1,1,1,20200430,20200501,20200515,,,,LA0019,,LA0026,"(quote) Any establishment affected by this order may continue take out through curbside delivery and delivery services, however, in no circumstance shall the food or beverages purchased be consumed inside the premises. Restaurants, cafes, and coffee shops shall be allowed to have outdoor dining provided that the outdoor seating does not exceed 25% of the outdoor seating area in a configuration approved by the State Fire Marshal. (quote) ",https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/32,
LA0027,541,22,LA,Louisiana,SchoolClose,1,1,1,1,20200430,20200501,,,LA0029,,,,,"Extends school closure to end of academic year, so no expiry - (Quote) All public schools in the State of Louisiana shall close facilities to students for the duration of the 2019-2020 academic calendar year. (quote)",https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200513,,https://gov.louisiana.gov/index.cfm/newsroom/category/34,
LA0030,541,22,LA,Louisiana,StayAtHome,1,1,1,1,20200430,20200501,20200515,,LA0013,,,,,"Emergency Proclamation 52 extends prior COVID orders to 20200515, but provides for some easing of restaurant restrictions. ",https://gov.louisiana.gov/assets/Proclamations/2020/modified/52-JBE-2020-State-of-Emergency-COVID-19-Extension-to-May-15.pdf,Louisiana0006,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0034,541,22,LA,Louisiana,BusinessHealthSafety,1,1,1,1,20200514,20200515,20200605,,LA0026,,,,,Extends requirement for all employees to wear a mask or facial covering if they have interaction or contact with the public,https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0032,541,22,LA,Louisiana,EmergDec,1,1,1,1,20200514,20200515,20200605,,LA0021,,,,,Extends Public Health Emergency until 20200605.,https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200516,Added PID0021 to Extend,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0038,541,22,LA,Louisiana,GathRecomAny,0,1,1,1,20200514,20200515,20200605,,,,,LA0023,,(quote) all individuals should avoid groups of any size that do not allow for strict social distancing (quote). Ends the formal restriction of 10+,https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200516,FLAG: not sure if I handled this correctly,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0039,541,22,LA,Louisiana,GathRecomAny,0,1,1,1,20200514,20200515,20200605,,,,LA0024,,,(quote) all individuals should avoid groups of any size that do not allow for strict social distancing (quote). Eases restriction on gatherings to recommendation,https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200516,FLAG: not sure if I handled this correctly,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0035,541,22,LA,Louisiana,NEBusinessClose,1,1,1,1,20200514,20200515,20200605,,,,LA0031,,LA0034,"Eases restrictions on a subset of businesses, allowing them to have in-person services under particular protocols (e.g., no more than 25 pct capacity, social distancing, mask wearing): beauty shops, salons, and barber shops,  shopping malls, churches and faith-based organizations, casinos, racetracks, and video poker, gyms and fitness centers, and then under G7, basically all other businesses that were not expliclity ordered to stay closed",https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0036,541,22,LA,Louisiana,OtherBusinessClose,1,1,1,1,20200514,20200515,20200605,,LA0031,,,,,"Continues closure of the following businesses: places of public amusement (eg, amsuement parks, pool halls, bowling alleys, arcades) and certain personal care and grooming businesses (ie massage establishments, tattoo parlors)",https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0037,541,22,LA,Louisiana,RestaurantRestrict,1,1,1,1,20200514,20200515,20200605,,,,LA0025,,LA0034,"Further eases restrictions on restaurants, cafes, and coffee shops, allowing all establishments to have dine-in service if they remain at no more than 25 percent capacity, strict social distncing, wearing facial coverings, and waiting areas are closed",https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
LA0033,541,22,LA,Louisiana,StayAtHome,0,1,1,1,20200514,20200515,20200605,,,,LA0030,,,"Eases StayAtHome to an advisory, indicating (quote) all individuals within the state of louisiana should stay at home as much as possible to avoid unnecessary exposure to COVID-19 (quote). Further emphasizes this for all individuals at higher risk (older than 65, with underlying health conditions), but no additional mandates for these populations",https://gov.louisiana.gov/assets/Proclamations/2020/58-JBE-2020.pdf,Louisiana0008,20200515,,https://gov.louisiana.gov/index.cfm/newsroom/category/18,
ME0001,542,23,ME,Maine,GathRecomAny,0,1,1,1,20200312,20200312,,,,,,,,"Recommends suspending or postponing non-essential, large indoor gatherings of 250 attendees or more ",https://www.maine.gov/governor/mills/news/governor-mills-maine-cdc-announce-first-presumptive-positive-case-and-additional-steps-respond,Maine0001,20200324,,https://www.maine.gov/governor/mills/official_documents,https://www.maine.gov/covid19/
ME0002,542,23,ME,Maine,EmergDec,1,1,1,1,20200315,20200315,20200414,,,,,,,Civil emergency proclamation. Initial expiry is 30 days from the date of signature.,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Proclamation%20of%20State%20of%20Civil%20Emergency%20To%20Further%20Protect%20Public%20Health.pdf,Maine0002,20200503,Added initial expiry of 20200414,https://www.maine.gov/governor/mills/official_documents,https://www.maine.gov/covid19/
ME0013,542,23,ME,Maine,GathRecomAny,0,1,1,1,20200315,20200315,,,,ME0001,,,,"Strongly recommends postponing events with 50 or more people and that gatherings of more than 10 that includes individuals at high risk for illness (eg, seniors). Expands prior recommendation (PID ME0001) since it reduces the number of people in the recommednation",https://www.maine.gov/governor/mills/news/governor-announces-significant-recommendations-signs-civil-emergency-proclamation-respond,Maine0003,20200503,,https://www.maine.gov/governor/mills/news/governor-mills-takes-further-steps-respond-covid-19-protect-health-and-safety-maine-people,
ME0003,542,23,ME,Maine,SchoolClose,0,1,1,1,20200315,20200315,,,,,,,,Strongly recommends ending classroom instruction in public school as soon as reasonably practical. Not a mandate,https://www.maine.gov/governor/mills/news/governor-announces-significant-recommendations-signs-civil-emergency-proclamation-respond,Maine0003,20200409,,https://www.maine.gov/governor/mills/official_documents,https://www.maine.gov/covid19/
ME0004,542,23,ME,Maine,GathRestrict10,1,1,1,1,20200318,20200318,20200401,,,,,,,Gatherings of more than 10 people are prohibited throughout the state. Effective as of 6 pm on 20200318 until midnight of March 31. Includes faith-based events.,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Executive%20Order%20to%20Protect%20Public%20Health%20.pdf,Maine0004,20200503,Added initial expiry of 20200401,https://www.maine.gov/governor/mills/official_documents,https://www.maine.gov/covid19/
ME0005,542,23,ME,Maine,GathRestrictAny,1,1,1,1,20200318,20200318,20200401,,,,,,,Gatherings of more than 10 people are prohibited throughout the state. Effective as of 6 pm on 20200318 until midnight of March 31. Includes faith-based events.,https://www.maine.gov/governor/mills/sites/maine.gov.governor.mills/files/inline-files/Executive%20Order%20to%20Protect%20Public%20Health%20.pdf,Maine0004,20200503,Added initial expiry of 20200401,https://www.maine.gov/governor/mills/official_documents,https://www.maine.gov/covid19/
