PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
ID0034,535,16,ID,Idaho,GathRecomAny,0,1,1,1,20200430,20200501,,,,,ID0019,,,"Eases previous gathering restriction to (quote) gatherings, both public and private, should be avoided",https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0028,535,16,ID,Idaho,NEBusinessClose,1,1,1,1,20200430,20200501,,,,,ID0022,,ID0032,"Eases restrictions on the operations of in-person businesses in their physical locations, but they must adhere to social distancing and sanitation requirements (Section 7)",https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0030,535,16,ID,Idaho,OtherBusinessClose,1,1,1,1,20200430,20200501,,,ID0020,,,,,"Extends closure of bars, nightclubs, indoor gyms and recreation facilities. Close-contact services (hair salons, nail salons, massage parlors), large venues like movie theaters, concert venues ,and sporting venues are also to remain closed.",https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0035,535,16,ID,Idaho,PublicMask,0,1,1,1,20200430,20200501,,,ID0018,,,,,Continues recommendation (quote) strongly encouraged to use face coverings while in public (quote),https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0031,535,16,ID,Idaho,Quarantine,1,1,1,1,20200430,20200501,,,ID0011,,,,,Extends requirement for self-quarantine for 14 days for all persons entering Idaho,https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0027,535,16,ID,Idaho,RestaurantRestrict,1,1,1,1,20200430,20200501,,,ID0023,,,,,Extends restrictions on restaurants,https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0026,535,16,ID,Idaho,StayAtHome,1,1,1,1,20200430,20200501,,,,,,ID0024,,Ends statewide stay-at-home order but indicates that vulernable individuals (per CDC definitions) should continue to self-isolate.,https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0029,535,16,ID,Idaho,StayAtHome,0,0,1,0,20200430,20200501,,,,,,,,Recommends that vulnerable individuals (per CDC definitions) continue to self-isolate,https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
ID0033,535,16,ID,Idaho,TravelRestrictEntry,1,1,1,1,20200430,20200501,,,,,,,,Persons who have tested positive for COVID-19 or are presumptively diagnosed with COVID-19 shall not enter the state of Idaho unless under medical orders for care,https://coronavirus.idaho.gov/wp-content/uploads/2020/04/stay-healthy-order-stage1.pdf,Idaho0011,20200501,,https://coronavirus.idaho.gov/governors-actions/,https://rebound.idaho.gov/stages-of-reopening/
IA0001,538,19,IA,Iowa,EmergDec,1,1,1,1,20200309,20200309,20200408,,,,,,,"State of Diaster Emergency declared. Effective at 1201 am on 20200309 and expires 20200407 at 1159 pm, so coded to 20200408",https://governor.iowa.gov/sites/default/files/documents/202003100818.pdf,Iowa0001,20200506,Updated DateExpiry to 20200408,https://coronavirus.iowa.gov/pages/proclamations,
IA0002,538,19,IA,Iowa,SchoolClose,0,1,1,1,20200315,20200316,20200413,,,,,,,"Governor recommends that all schools close for 4 weeks, which would equate to 20200413 from 20200316",https://governor.iowa.gov/press-release/gov-reynolds-recommends-iowa-schools-close-for-four-weeks-will-hold-a-press,Iowa0003,20200506,Added DateEnacted of 20200316 and DateExpiry of 20200413,https://coronavirus.iowa.gov/pages/proclamations,
IA0011,538,19,IA,Iowa,EmergDec,1,1,1,1,20200316,20200316,20200416,,,,,,,"Proclamation of a Pulblic Health Disaster Emergency. In effect immediately on March 16, 2020 and shall expire on April 16, 2020 at 1159 pm (so coded to 20200417)",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,Iowa0004,20200506,"Updated DateIssued and DateEnacted to 20200316, updated DateExpiry to 20200417",https://coronavirus.iowa.gov/pages/proclamations,
IA0003,538,19,IA,Iowa,GathRestrict10,1,1,1,1,20200317,20200317,20200401,,,,,,,"All gatherings of more than 10 people are hereby prohibited. In effect at noon on 20200317 to 1159 pm on 20200331, so coded to 20200401",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,Iowa0004,20200503,Updated DateExpiry to 20200401,https://coronavirus.iowa.gov/pages/proclamations,
IA0004,538,19,IA,Iowa,GathRestrictAny,1,1,1,1,20200317,20200317,20200401,,,,,,,"Any gathering restriction is added with the 10 person restriction. In effect at noon on 20200317 to 1159 pm on 20200331, so coded to 20200401",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,Iowa0004,20200503,Updated DateExpiry to 20200401,https://coronavirus.iowa.gov/pages/proclamations,
IA0005,538,19,IA,Iowa,OtherBusinessClose,1,1,1,1,20200317,20200317,20200401,,,,,,,"Closure required: fitness centers, health clubs, gyms, aquatic centers, theaters, performance venues, casinos.  In effect at noon on 20200317 to 1159 pm on 20200331, so coded to 20200401",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,Iowa0004,20200503,Updated DateExpiry to 20200401,https://coronavirus.iowa.gov/pages/proclamations,
IA0006,538,19,IA,Iowa,RestaurantRestrict,1,1,1,1,20200317,20200317,20200401,,,,,,,"Limited operations required (only take-out, delivery, drive through): restaurants, bars. In effect at noon on 20200317 to 1159 pm on 20200331, so coded to 20200401",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.17.pdf,Iowa0004,20200503,Updated DateExpiry to 20200401,https://coronavirus.iowa.gov/pages/proclamations,
IA0007,538,19,IA,Iowa,OtherBusinessClose,1,1,1,1,20200322,20200322,20200401,,,IA0005,,,,"Expands required closures to include salons, medical spas, barbershops, tattoo establishments, tanning facilities, massage therapy establishments, and swimming pools. Goes into effect at 10 pm on 20200322 and continues to 1159 pm on 20200331, so coded as 20200401",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.22.pdf,Iowa0002,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0008,538,19,IA,Iowa,OtherBusinessClose,1,1,1,1,20200326,20200326,20200408,,IA0007,IA0007,,,,"Extends closures under PID IA0007, and expands closures to include a list of non-essential retail establishments (e.g., bookstores, clothing stores, shoe stores, florists, furniture and home furnishing stores, cosmetic stores, florists). Effective 20200326 at 10 pm and continues to 20200407 at 1159 pm, so coded to 20200408",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.26.pdf,Iowa0005,20200506,"FLAG: the policy goes in effect at 10 pm on 20200326, which is probably after when most stores close. However, we've really only been saying 1159 pm is when we code to the next day.",https://coronavirus.iowa.gov/pages/proclamations,
IA0009,538,19,IA,Iowa,RestaurantRestrict,1,1,1,1,20200326,20200327,20200408,,IA0006,,,,,Extends previous restaurant restrictions to 20200407 at 1159 pm,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.03.26.pdf,Iowa0005,20200503,Added policy it extends,https://coronavirus.iowa.gov/pages/proclamations,
IA0026,538,19,IA,Iowa,EmergDec,1,1,1,1,20200402,20200402,20200501,,IA0011,,,,,"Extends Public Health Disaster Emergency to 1159 pm on 20200430, so coded to 20200501",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,Iowa0006,20200506,,https://coronavirus.iowa.gov/pages/proclamations,
IA0015,538,19,IA,Iowa,GathRestrict10,1,1,1,1,20200402,20200402,20200501,,IA0003,,,,,Extends gathering restrictions under PID IA0003,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,Iowa0006,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0016,538,19,IA,Iowa,GathRestrictAny,1,1,1,1,20200402,20200402,20200501,,IA0004,,,,,Extends gathering restrictions under PID IA0004,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,Iowa0006,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0013,538,19,IA,Iowa,OtherBusinessClose,1,1,1,1,20200402,20200402,20200501,,IA0008,,,,,"Extends closures under PID IA0007 until 1159 pm on 20200430, so expiry coded to 20200501",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,Iowa0006,20200503,FLAG to delete: these are part of the expansions under IA0008,https://coronavirus.iowa.gov/pages/proclamations,
IA0012,538,19,IA,Iowa,RestaurantRestrict,1,1,1,1,20200402,20200402,20200501,,IA0009,,,,,Extends restaurant restrictions,https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,Iowa0006,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0010,538,19,IA,Iowa,SchoolClose,1,1,1,1,20200402,20200403,20200501,,IA0002,IA0002,,,,"Closes all public and nonpublic schools until and including 20200430, so expiry coded to 20200501.",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Disaster%20Proclamation%20-%202020.04.02.pdf,Iowa0006,20200503,"Added notes, polices extended and expanded",https://coronavirus.iowa.gov/pages/proclamations,
IA0017,538,19,IA,Iowa,OtherBusinessClose,1,1,1,1,20200406,20200407,20200501,,,IA0013,,,,"Expands closures under PID IA0013 to include enclosed malls, tobacco and vaping stores, toy and entertainment stories, social and fraternal clubs, amusement venues, museums libraries aquariums and zoos, race tracks, skating rinks, playgrounds, campgrounds, and door-to-door sales. In effect at 8 am on 20200407, and expires at 1159 on 20200430, so coded to 20200501",https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.04.06.pdf,Iowa0007,20200506,Updated DateEnacted to 20200407,https://coronavirus.iowa.gov/pages/proclamations,
IA0028,538,19,IA,Iowa,EmergDec,1,1,1,1,20200427,20200427,20200528,,IA0026,,,,,"Extends Public Health Disaster Emergency to 20200527 at 1159 pm, so coded to 20200528",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,Iowa0010,20200506,,https://coronavirus.iowa.gov/pages/proclamations,
IA0023,538,19,IA,Iowa,GathRestrict10,1,1,1,1,20200427,20200501,20200516,,IA0015,,,,,"Extends gathering restrictions under IA0015 until 1159 pm on 20200515, so coded to 20200516",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,Iowa0010,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0024,538,19,IA,Iowa,GathRestrictAny,1,1,1,1,20200427,20200501,20200516,,IA0016,,,,,"Extends gathering restrictions under IA0016 until 1159 pm on 20200515, so coded to 20200516",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,Iowa0010,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0019,538,19,IA,Iowa,OtherBusinessClose,1,0,0,1,20200427,20200501,20200516,,,,IA0017,,,"Allows re-opening of fitness centers, malls, libraries, race tracks, and other retail establishments if they follow requirements laid out in the EO (e.g., 50 percent capacity, adherence to social distancing, and hygiene and public health measures). Effective at 5 am on 20200501 until 20200516. Applicable to all counties except for 22 listed in EO)",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,Iowa0010,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0022,538,19,IA,Iowa,OtherBusinessClose,1,1,1,1,20200427,20200501,20200516,,IA0017,,,,,"Extends closure of many businesses originally under IA0017: theaters, casinos and gaming facilities, social and fraternal clubs, amusement venues, museums aquariums and zoo, skating rinks, playgrounds, campgrounds, swimming pools, salons, barbershops, medical spas, tattoo establishments, tanning facilities, massage therapy, and door-to-door sales. Expires at 1159 pm on 20200515, so coded to 20200516 ",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,Iowa0010,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
IA0018,538,19,IA,Iowa,RestaurantRestrict,1,0,0,1,20200427,20200501,20200516,,,,IA0012,,,"Allows restaurants to serve food for on-premises consumption if venues comply with the following: limit number of customers to 50 percent capacity, no group of customers can be more than 6 people and have to be at least 6 ft apart, no self-service food, and public health measures by the Iowa DOH. Effective at 5 am on 20200501 until 20200516. Applicable to all counties except for 22 listed in EO).  Effective at 5 am on 20200501 until 20200516. Applicable to all counties except for 22 listed in EO)",https://www.homelandsecurity.iowa.gov/documents/disasters/proclamations/2020/PROC_2020_44_COVID-19_April27.pdf,Iowa0010,20200503,,https://coronavirus.iowa.gov/pages/proclamations,
